"伝票日付","（借）科目ｺｰﾄﾞ","（借）科目名","（借）補助ｺｰﾄﾞ","（借）補助名","（借）金額","（借）税込区分","（借）消費税ｺｰﾄﾞ","（借）消費税率","（貸）科目ｺｰﾄﾞ","（貸）科目名","（貸）補助ｺｰﾄﾞ","（貸）補助名","（貸）金額","（貸）税込区分","（貸）消費税ｺｰﾄﾞ","（貸）消費税率","摘要"
2022/04/04,6228,"リース料",,"",8100,1,10,3,1113,"普通預金",1,"もみじ銀行",8100,0,,,"SMTパナ　冷蔵庫リース"
2022/04/04,1113,"普通預金",1,"もみじ銀行",45843,0,,,1111,"現金",,"",45843,0,,,"4/1　売上"
2022/04/04,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/04/04,1111,"現金",,"",15950,0,,,4111,"売上高",,"",15950,1,10,4,"現金売上"
2022/04/04,5211,"商品仕入高",,"",1457,1,10,5,1111,"現金",,"",1457,0,,,"4/2　フジグラン　仕入"
2022/04/04,5211,"商品仕入高",,"",1282,1,10,5,1111,"現金",,"",1282,0,,,"フジグラン　仕入"
2022/04/04,6225,"消耗品費",,"",3298,1,10,4,1111,"現金",,"",3298,0,,,"楽天市場　消耗品代（人工海水）"
2022/04/04,6225,"消耗品費",,"",1245,1,10,4,1111,"現金",,"",1245,0,,,"楽天市場　消耗品代（タイムカード）"
2022/04/04,5211,"商品仕入高",,"",7484,1,10,5,1111,"現金",,"",7484,0,,,"西原商会　仕入"
2022/04/04,6223,"接待交際費",,"",14800,1,10,4,1111,"現金",,"",14800,0,,,"TIAMO　接待費"
2022/04/04,1122,"売掛金",1,"カード",19000,0,,,4111,"売上高",,"",19000,1,10,4,"カード売上/VISA"
2022/04/05,1113,"普通預金",1,"もみじ銀行",358359,0,,,1122,"売掛金",1,"カード",358359,0,,,"リクルートペイメント　入金"
2022/04/05,1113,"普通預金",1,"もみじ銀行",16384,0,,,1111,"現金",,"",16384,0,,,"4/4　売上"
2022/04/05,1111,"現金",,"",350000,0,,,1113,"普通預金",1,"もみじ銀行",350000,0,,,"引出し"
2022/04/05,1111,"現金",,"",24240,0,,,4111,"売上高",,"",24240,1,10,4,"現金売上"
2022/04/05,5211,"商品仕入高",,"",13478,1,10,5,1111,"現金",,"",13478,0,,,"豊島水産　仕入"
2022/04/05,6215,"地代家賃",,"",308000,1,10,4,1111,"現金",,"",308000,0,,,"名艸慶二　店舗家賃"
2022/04/05,6231,"雑費",,"",4500,1,10,4,1111,"現金",,"",4500,0,,,"名艸慶二　ゴミ処理代"
2022/04/05,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広信　振込手数料"
2022/04/05,5211,"商品仕入高",,"",324,1,10,5,1111,"現金",,"",324,0,,,"三越　仕入"
2022/04/05,5211,"商品仕入高",,"",852,1,10,5,1111,"現金",,"",852,0,,,"三越　仕入"
2022/04/05,2115,"未払費用",,"",16800,0,,,1111,"現金",,"",16800,0,,,"従業員給与（森山葵）"
2022/04/05,1111,"現金",,"",6,0,,,9311,"事業主借",,"",6,0,,,"事業主借"
2022/04/05,6231,"雑費",,"",12421,0,30,0,1122,"売掛金",1,"カード",12421,0,,,"リクルートペイメント　保証料"
2022/04/05,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/VISA"
2022/04/06,1113,"普通預金",1,"もみじ銀行",30072,0,,,1111,"現金",,"",30072,0,,,"4/5　売上"
2022/04/06,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/Master"
2022/04/07,1111,"現金",,"",28240,0,,,4111,"売上高",,"",28240,1,10,4,"現金売上"
2022/04/07,5211,"商品仕入高",,"",3661,1,10,5,1111,"現金",,"",3661,0,,,"豊島水産　仕入"
2022/04/07,5211,"商品仕入高",,"",1080,1,10,5,1111,"現金",,"",1080,0,,,"フジグラン　仕入"
2022/04/07,9411,"事業主貸",,"",500,0,,,1111,"現金",,"",500,0,,,"事業主貸"
2022/04/07,1122,"売掛金",1,"カード",28000,0,,,4111,"売上高",,"",28000,1,10,4,"カード売上/JCB"
2022/04/08,1113,"普通預金",1,"もみじ銀行",22999,0,,,1111,"現金",,"",22999,0,,,"4/7　売上"
2022/04/08,1111,"現金",,"",170000,0,,,1113,"普通預金",1,"もみじ銀行",170000,0,,,"引出し"
2022/04/08,1111,"現金",,"",69150,0,,,4111,"売上高",,"",69150,1,10,4,"現金売上"
2022/04/08,5211,"商品仕入高",,"",3148,1,10,5,1111,"現金",,"",3148,0,,,"プロマート　仕入"
2022/04/08,2115,"未払費用",,"",159314,0,,,1111,"現金",,"",159314,0,,,"従業員給与"
2022/04/08,1122,"売掛金",1,"カード",12000,0,,,4111,"売上高",,"",12000,1,10,4,"カード売上/Master"
2022/04/08,1122,"売掛金",1,"カード",30000,0,,,4111,"売上高",,"",30000,1,10,4,"カード売上/VISA"
2022/04/09,1111,"現金",,"",42550,0,,,4111,"売上高",,"",42550,1,10,4,"現金売上"
2022/04/09,5211,"商品仕入高",,"",10630,1,10,4,1111,"現金",,"",10630,0,,,"Amazon　焼酎"
2022/04/09,5211,"商品仕入高",,"",2805,1,10,5,1111,"現金",,"",2805,0,,,"フジグラン　仕入"
2022/04/09,5211,"商品仕入高",,"",4795,1,10,5,1111,"現金",,"",4795,0,,,"豊島水産　仕入"
2022/04/09,1122,"売掛金",1,"カード",32100,0,,,4111,"売上高",,"",32100,1,10,4,"カード売上/Master"
2022/04/09,1122,"売掛金",1,"カード",23400,0,,,4111,"売上高",,"",23400,1,10,4,"カード売上/Master"
2022/04/09,1122,"売掛金",1,"カード",15950,0,,,4111,"売上高",,"",15950,1,10,4,"カード売上/Master"
2022/04/11,1113,"普通預金",1,"もみじ銀行",76688,0,,,1111,"現金",,"",76688,0,,,"4/8　売上"
2022/04/11,1113,"普通預金",1,"もみじ銀行",24320,0,,,1111,"現金",,"",24320,0,,,"4/9　売上"
2022/04/11,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/04/11,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/04/11,1111,"現金",,"",92720,0,,,4111,"売上高",,"",92720,1,10,4,"現金売上"
2022/04/11,5211,"商品仕入高",,"",954,1,10,5,1111,"現金",,"",954,0,,,"フジグラン　仕入"
2022/04/11,5211,"商品仕入高",,"",4222,1,10,5,1111,"現金",,"",4222,0,,,"八百心　仕入"
2022/04/11,5211,"商品仕入高",,"",14710,1,10,5,1111,"現金",,"",14710,0,,,"豊島水産　仕入"
2022/04/11,1122,"売掛金",1,"カード",16420,0,,,4111,"売上高",,"",16420,1,10,4,"カード売上/Master"
2022/04/11,6113,"広告宣伝費",,"",2200,1,10,4,9311,"事業主借",,"",2200,0,,,"2/28　フードコネクション　広告代（しんきんカードより）"
2022/04/12,1113,"普通預金",1,"もみじ銀行",102834,0,,,1111,"現金",,"",102834,0,,,"4/11　売上"
2022/04/12,1111,"現金",,"",34690,0,,,4111,"売上高",,"",34690,1,10,4,"現金売上"
2022/04/12,5211,"商品仕入高",,"",822,1,10,5,1111,"現金",,"",822,0,,,"フジグラン　仕入"
2022/04/12,5211,"商品仕入高",,"",3355,1,10,4,1111,"現金",,"",3355,0,,,"リカーマウンテン　仕入"
2022/04/12,5211,"商品仕入高",,"",204,1,10,5,1111,"現金",,"",204,0,,,"リカーマウンテン　仕入"
2022/04/12,6221,"租税公課",,"",1000,0,40,0,1111,"現金",,"",1000,0,,,"セブンイレブン　印紙代"
2022/04/12,5211,"商品仕入高",,"",6923,1,10,5,1111,"現金",,"",6923,0,,,"豊島水産　仕入"
2022/04/12,1122,"売掛金",1,"カード",2500,0,,,4111,"売上高",,"",2500,1,10,4,"カード売上/VISA"
2022/04/12,1122,"売掛金",1,"カード",14000,0,,,4111,"売上高",,"",14000,1,10,4,"カード売上/VISA"
2022/04/12,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/VISA"
2022/04/13,6219,"水道光熱費",,"",22009,1,10,4,1113,"普通預金",1,"もみじ銀行",22009,0,,,"広島ガス　ガス代 4.4"
2022/04/13,1113,"普通預金",1,"もみじ銀行",22386,0,,,1111,"現金",,"",22386,0,,,"4/12　売上"
2022/04/13,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/04/13,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/04/13,6113,"広告宣伝費",,"",900,1,10,4,1111,"現金",,"",900,0,,,"リクルート　広告掲載料"
2022/04/13,6117,"サービス費",,"",14773,1,10,4,1111,"現金",,"",14773,0,,,"広島おしぼり　おしぼり代"
2022/04/13,6218,"通信費",,"",3083,1,10,4,1111,"現金",,"",3083,0,,,"ソフトバンク　Wi-Fi 2022.3"
2022/04/14,1113,"普通預金",1,"もみじ銀行",1244,0,,,1111,"現金",,"",1244,0,,,"4/13　売上"
2022/04/14,1111,"現金",,"",460000,0,,,1113,"普通預金",1,"もみじ銀行",460000,0,,,"引出し"
2022/04/14,1111,"現金",,"",76240,0,,,4111,"売上高",,"",76240,1,10,4,"現金売上"
2022/04/14,5211,"商品仕入高",,"",2980,1,10,4,1111,"現金",,"",2980,0,,,"Amazon　日本酒"
2022/04/14,5211,"商品仕入高",,"",1799,1,10,5,1111,"現金",,"",1799,0,,,"フジグラン　仕入"
2022/04/14,5211,"商品仕入高",,"",324,1,10,5,1111,"現金",,"",324,0,,,"三越　仕入"
2022/04/14,9411,"事業主貸",,"",3559,0,,,1111,"現金",,"",3559,0,,,"リカーマウンテン　仕入（4/12領収分）"
2022/04/14,2112,"買掛金",,"",280987,0,,,1111,"現金",,"",280987,0,,,"買掛金支払/㈱優侑ミート"
2022/04/14,2112,"買掛金",,"",166539,0,,,1111,"現金",,"",166539,0,,,"買掛金支払/住田㈱"
2022/04/14,1122,"売掛金",1,"カード",24000,0,,,4111,"売上高",,"",24000,1,10,4,"カード売上/VISA"
2022/04/15,1113,"普通預金",1,"もみじ銀行",283434,0,,,1122,"売掛金",1,"カード",283434,0,,,"リクルートペイメント　入金"
2022/04/15,1113,"普通預金",1,"もみじ銀行",80052,0,,,1111,"現金",,"",80052,0,,,"4/14　売上"
2022/04/15,1111,"現金",,"",16500,0,,,4111,"売上高",,"",16500,1,10,4,"現金売上"
2022/04/15,5211,"商品仕入高",,"",1545,1,10,5,1111,"現金",,"",1545,0,,,"フジグラン　仕入"
2022/04/15,6225,"消耗品費",,"",1324,1,10,4,1111,"現金",,"",1324,0,,,"ダイソー　消耗品"
2022/04/15,5211,"商品仕入高",,"",432,1,10,5,1111,"現金",,"",432,0,,,"ダイソー　仕入"
2022/04/15,5211,"商品仕入高",,"",2021,1,10,5,1111,"現金",,"",2021,0,,,"プロマート　仕入"
2022/04/15,6231,"雑費",,"",9736,0,30,0,1122,"売掛金",1,"カード",9736,0,,,"リクルートペイメント　保証料"
2022/04/16,1111,"現金",,"",41560,0,,,4111,"売上高",,"",41560,1,10,4,"現金売上"
2022/04/16,5211,"商品仕入高",,"",2211,1,10,5,1111,"現金",,"",2211,0,,,"フジグラン　仕入"
2022/04/16,1122,"売掛金",1,"カード",17640,0,,,4111,"売上高",,"",17640,1,10,4,"カード売上/JCB"
2022/04/16,1122,"売掛金",1,"カード",8120,0,,,4111,"売上高",,"",8120,1,10,4,"カード売上/VISA"
2022/04/16,1122,"売掛金",1,"カード",16400,0,,,4111,"売上高",,"",16400,1,10,4,"カード売上/VISA"
2022/04/17,1111,"現金",,"",78920,0,,,4111,"売上高",,"",78920,1,10,4,"現金売上"
2022/04/17,5211,"商品仕入高",,"",1373,1,10,5,1111,"現金",,"",1373,0,,,"フジグラン　仕入"
2022/04/17,5211,"商品仕入高",,"",4892,1,10,5,1111,"現金",,"",4892,0,,,"豊島水産　仕入"
2022/04/17,5211,"商品仕入高",,"",2646,1,10,5,1111,"現金",,"",2646,0,,,"八百心　仕入"
2022/04/18,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"小規模共済"
2022/04/18,1113,"普通預金",1,"もみじ銀行",11178,0,,,1111,"現金",,"",11178,0,,,"4/15　売上"
2022/04/18,1113,"普通預金",1,"もみじ銀行",39349,0,,,1111,"現金",,"",39349,0,,,"4/16　売上"
2022/04/18,9411,"事業主貸",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"生活費"
2022/04/18,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/04/18,1122,"売掛金",1,"カード",22690,0,,,4111,"売上高",,"",22690,1,10,4,"カード売上/JCB"
2022/04/19,1113,"普通預金",1,"もみじ銀行",80009,0,,,1111,"現金",,"",80009,0,,,"4/18　売上"
2022/04/19,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/04/19,5211,"商品仕入高",,"",9418,1,10,5,1111,"現金",,"",9418,0,,,"豊島水産　仕入"
2022/04/19,5211,"商品仕入高",,"",1574,1,10,5,1111,"現金",,"",1574,0,,,"フジグラン　仕入"
2022/04/19,1122,"売掛金",1,"カード",42000,0,,,4111,"売上高",,"",42000,1,10,4,"カード売上/JCB"
2022/04/20,6231,"雑費",,"",13275,1,10,4,1113,"普通預金",1,"もみじ銀行",13275,0,,,"サニクリーン　マット代等"
2022/04/20,6231,"雑費",,"",14311,1,10,4,1113,"普通預金",1,"もみじ銀行",14311,0,,,"サニクリーン　ユニフォーム代"
2022/04/20,1113,"普通預金",1,"もみじ銀行",9008,0,,,1111,"現金",,"",9008,0,,,"4/19　売上"
2022/04/20,1111,"現金",,"",6960,0,,,4111,"売上高",,"",6960,1,10,4,"現金売上"
2022/04/20,1122,"売掛金",1,"カード",27280,0,,,4111,"売上高",,"",27280,1,10,4,"カード売上/Master"
2022/04/20,1122,"売掛金",1,"カード",35360,0,,,4111,"売上高",,"",35360,1,10,4,"カード売上/Master"
2022/04/21,9411,"事業主貸",,"",257200,0,,,1113,"普通預金",1,"もみじ銀行",257200,0,,,"所得税　振替納税①"
2022/04/21,9411,"事業主貸",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"生活費"
2022/04/21,1113,"普通預金",1,"もみじ銀行",6960,0,,,1111,"現金",,"",6960,0,,,"4/20　売上"
2022/04/21,1111,"現金",,"",46390,0,,,4111,"売上高",,"",46390,1,10,4,"現金売上"
2022/04/21,5211,"商品仕入高",,"",213,1,10,5,1111,"現金",,"",213,0,,,"フジグラン　仕入"
2022/04/21,6223,"接待交際費",,"",4000,1,10,4,1111,"現金",,"",4000,0,,,"4/19　ひろしま藩　接待費"
2022/04/22,9411,"事業主貸",,"",21941,0,,,1113,"普通預金",1,"もみじ銀行",21941,0,,,"大同生命　保険料"
2022/04/22,1113,"普通預金",1,"もみじ銀行",42177,0,,,1111,"現金",,"",42177,0,,,"4/21　売上"
2022/04/22,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/04/22,1111,"現金",,"",50170,0,,,4111,"売上高",,"",50170,1,10,4,"現金売上"
2022/04/22,5211,"商品仕入高",,"",10379,1,10,5,1111,"現金",,"",10379,0,,,"豊島水産　仕入"
2022/04/22,5211,"商品仕入高",,"",3803,1,10,5,1111,"現金",,"",3803,0,,,"プロマート　仕入"
2022/04/22,1111,"現金",,"",5,0,,,9311,"事業主借",,"",5,0,,,"事業主借"
2022/04/22,1122,"売掛金",1,"カード",15620,0,,,4111,"売上高",,"",15620,1,10,4,"カード売上/VISA"
2022/04/22,1122,"売掛金",1,"カード",28330,0,,,4111,"売上高",,"",28330,1,10,4,"カード売上/JCB"
2022/04/23,1111,"現金",,"",46300,0,,,4111,"売上高",,"",46300,1,10,4,"現金売上"
2022/04/23,5211,"商品仕入高",,"",1809,1,10,5,1111,"現金",,"",1809,0,,,"フジグラン　仕入"
2022/04/23,6225,"消耗品費",,"",2717,1,10,4,1111,"現金",,"",2717,0,,,"ヤマダ電機　消耗品代"
2022/04/23,1122,"売掛金",1,"カード",13450,0,,,4111,"売上高",,"",13450,1,10,4,"カード売上/JCB"
2022/04/23,1122,"売掛金",1,"カード",30130,0,,,4111,"売上高",,"",30130,1,10,4,"カード売上/JCB"
2022/04/23,1122,"売掛金",1,"カード",23600,0,,,4111,"売上高",,"",23600,1,10,4,"カード売上/Master"
2022/04/23,1122,"売掛金",1,"カード",40430,0,,,4111,"売上高",,"",40430,1,10,4,"カード売上/JCB"
2022/04/25,1113,"普通預金",1,"もみじ銀行",1700,0,,,4111,"売上高",,"",1700,1,10,4,"リクルートポイントプレゼント"
2022/04/25,1113,"普通預金",1,"もみじ銀行",168141,0,,,1122,"売掛金",1,"カード",168141,0,,,"リクルートペイメント　入金"
2022/04/25,1113,"普通預金",1,"もみじ銀行",55993,0,,,1111,"現金",,"",55993,0,,,"4/22　売上"
2022/04/25,1113,"普通預金",1,"もみじ銀行",41774,0,,,1111,"現金",,"",41774,0,,,"4/23　売上"
2022/04/25,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/04/25,1113,"普通預金",2,"県信",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"口座振替"
2022/04/25,9411,"事業主貸",,"",230000,0,,,1113,"普通預金",1,"もみじ銀行",230000,0,,,"生活費"
2022/04/25,2212,"長期借入金",3,"広信900万",83500,0,,,1113,"普通預金",3,"広島信用金庫",83500,0,,,"広島信用金庫　借入金返済"
2022/04/25,7511,"支払利息",3,"広信@83,500",8661,0,30,0,1113,"普通預金",3,"広島信用金庫",8661,0,,,"広島信用金庫　支払利息"
2022/04/25,1111,"現金",,"",18980,0,,,4111,"売上高",,"",18980,1,10,4,"現金売上"
2022/04/25,5211,"商品仕入高",,"",420,1,10,5,1111,"現金",,"",420,0,,,"フジグラン　仕入"
2022/04/25,5211,"商品仕入高",,"",2829,1,10,5,1111,"現金",,"",2829,0,,,"八百心　仕入"
2022/04/25,5211,"商品仕入高",,"",13057,1,10,5,1111,"現金",,"",13057,0,,,"豊島水産　仕入"
2022/04/25,6231,"雑費",,"",5629,0,30,0,1122,"売掛金",1,"カード",5629,0,,,"リクルートペイメント　保証料"
2022/04/26,9411,"事業主貸",,"",525,0,,,1113,"普通預金",1,"もみじ銀行",525,0,,,"ソフトバンクモバイル（個人分）"
2022/04/26,6218,"通信費",,"",6510,1,10,4,1113,"普通預金",1,"もみじ銀行",6510,0,,,"スカパー　視聴料"
2022/04/26,9411,"事業主貸",,"",7115,0,,,1113,"普通預金",1,"もみじ銀行",7115,0,,,"ソフトバンクモバイル（個人分）"
2022/04/26,2125,"未払消費税",,"",384100,0,,,1113,"普通預金",1,"もみじ銀行",384100,0,,,"消費税　支払"
2022/04/26,1113,"普通預金",1,"もみじ銀行",22674,0,,,1111,"現金",,"",22674,0,,,"4/25　売上"
2022/04/26,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/04/26,6224,"損害保険料",,"",6890,0,30,0,1113,"普通預金",2,"県信",6890,0,,,"三井住友海上火災保険　保険料"
2022/04/26,9411,"事業主貸",,"",21360,0,,,1113,"普通預金",2,"県信",21360,0,,,"三井住友海上火災保険　保険料（車）"
2022/04/26,9411,"事業主貸",,"",1225,0,,,1113,"普通預金",2,"県信",1225,0,,,"NHK（個人使用分）"
2022/04/26,9411,"事業主貸",,"",50200,0,,,1113,"普通預金",2,"県信",50200,0,,,"りそな決済（家賃）"
2022/04/26,1111,"現金",,"",17280,0,,,4111,"売上高",,"",17280,1,10,4,"現金売上"
2022/04/26,5211,"商品仕入高",,"",1287,1,10,5,1111,"現金",,"",1287,0,,,"フジグラン　仕入"
2022/04/26,5211,"商品仕入高",,"",6642,1,10,5,1111,"現金",,"",6642,0,,,"豊島水産　仕入"
2022/04/26,1122,"売掛金",1,"カード",7000,0,,,4111,"売上高",,"",7000,1,10,4,"カード売上/VISA"
2022/04/26,1122,"売掛金",1,"カード",25680,0,,,4111,"売上高",,"",25680,1,10,4,"カード売上/JCB"
2022/04/26,1122,"売掛金",1,"カード",27280,0,,,4111,"売上高",,"",27280,1,10,4,"カード売上/JCB"
2022/04/26,1122,"売掛金",1,"カード",17130,0,,,4111,"売上高",,"",17130,1,10,4,"カード売上/JCB"
2022/04/27,6219,"水道光熱費",,"",2944,1,10,4,1113,"普通預金",1,"もみじ銀行",2944,0,,,"ハルエネ　電気代"
2022/04/27,6218,"通信費",,"",5368,1,10,4,1113,"普通預金",1,"もみじ銀行",5368,0,,,"ソフトバンク　電話代"
2022/04/27,6113,"広告宣伝費",,"",11500,1,10,3,1113,"普通預金",1,"もみじ銀行",11500,0,,,"タイヘイ　HP（2019.6～）"
2022/04/27,6113,"広告宣伝費",,"",16300,1,10,3,1113,"普通預金",1,"もみじ銀行",16300,0,,,"ジャックス　HP（写真代"
2022/04/27,6113,"広告宣伝費",,"",17800,1,10,4,1113,"普通預金",1,"もみじ銀行",17800,0,,,"APアプラス　HP代"
2022/04/27,6228,"リース料",,"",23976,1,10,4,1113,"普通預金",1,"もみじ銀行",23976,0,,,"NS　三菱HBL　リース料"
2022/04/27,6219,"水道光熱費",,"",45714,1,10,4,1113,"普通預金",1,"もみじ銀行",45714,0,,,"ハルエネ　電気代"
2022/04/27,6231,"雑費",,"",125400,1,10,4,1113,"普通預金",1,"もみじ銀行",125400,0,,,"長谷川会計　顧問料・確申・償却資産"
2022/04/27,1113,"普通預金",1,"もみじ銀行",19351,0,,,1111,"現金",,"",19351,0,,,"4/26　売上"
2022/04/27,1111,"現金",,"",87350,0,,,4111,"売上高",,"",87350,1,10,4,"現金売上"
2022/04/27,5211,"商品仕入高",,"",1221,1,10,5,1111,"現金",,"",1221,0,,,"フジグラン　仕入"
2022/04/27,5211,"商品仕入高",,"",1299,1,10,5,1111,"現金",,"",1299,0,,,"フジグラン　仕入"
2022/04/27,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/VISA"
2022/04/28,1113,"普通預金",1,"もみじ銀行",84830,0,,,1111,"現金",,"",84830,0,,,"4/27　売上"
2022/04/28,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/04/28,1111,"現金",,"",62140,0,,,4111,"売上高",,"",62140,1,10,4,"現金売上"
2022/04/28,5211,"商品仕入高",,"",286,1,10,5,1111,"現金",,"",286,0,,,"フジグラン　仕入"
2022/04/28,5211,"商品仕入高",,"",15412,1,10,5,1111,"現金",,"",15412,0,,,"豊島水産　仕入"
2022/04/28,6223,"接待交際費",,"",10940,1,10,4,1111,"現金",,"",10940,0,,,"ひろしま藩　接待費"
2022/04/28,1122,"売掛金",1,"カード",26760,0,,,4111,"売上高",,"",26760,1,10,4,"カード売上/JCB"
2022/04/28,1122,"売掛金",1,"カード",15660,0,,,4111,"売上高",,"",15660,1,10,4,"カード売上/VISA"
2022/04/28,1122,"売掛金",1,"カード",21270,0,,,4111,"売上高",,"",21270,1,10,4,"カード売上/VISA"
2022/04/28,1122,"売掛金",1,"カード",25520,0,,,4111,"売上高",,"",25520,1,10,4,"カード売上/VISA"
2022/04/29,1111,"現金",,"",48510,0,,,4111,"売上高",,"",48510,1,10,4,"現金売上"
2022/04/29,5211,"商品仕入高",,"",3005,1,10,5,1111,"現金",,"",3005,0,,,"プロマート　仕入"
2022/04/29,5211,"商品仕入高",,"",945,1,10,5,1111,"現金",,"",945,0,,,"フジグラン　仕入"
2022/04/29,9411,"事業主貸",,"",4649,0,,,1111,"現金",,"",4649,0,,,"事業主貸"
2022/04/30,1111,"現金",,"",59040,0,,,4111,"売上高",,"",59040,1,10,4,"現金売上"
2022/04/30,5211,"商品仕入高",,"",4649,1,10,4,1111,"現金",,"",4649,0,,,"リカーマウンテン　仕入"
2022/04/30,5211,"商品仕入高",,"",253,1,10,5,1111,"現金",,"",253,0,,,"三越　仕入"
2022/04/30,5211,"商品仕入高",,"",1080,1,10,5,1111,"現金",,"",1080,0,,,"三越　仕入"
2022/04/30,5211,"商品仕入高",,"",8154,1,10,5,1111,"現金",,"",8154,0,,,"豊島水産　仕入"
2022/04/30,5211,"商品仕入高",,"",615,1,10,5,1111,"現金",,"",615,0,,,"フジグラン　仕入"
2022/04/30,1122,"売掛金",1,"カード",15000,0,,,4111,"売上高",,"",15000,1,10,4,"カード売上/VISA"
2022/04/30,1122,"売掛金",1,"カード",24400,0,,,4111,"売上高",,"",24400,1,10,4,"カード売上/VISA"
2022/04/30,1122,"売掛金",1,"カード",37720,0,,,4111,"売上高",,"",37720,1,10,4,"カード売上/JCB"
2022/04/30,6111,"給料賃金",,"",181753,0,40,0,2115,"未払費用",,"",181753,0,,,"従業員給与"
2022/04/30,5111,"期首棚卸高",,"",145040,0,40,0,5311,"期末棚卸高",,"",145040,0,40,0,"棚振替"
2022/04/30,6214,"減価償却費",,"",6800,0,40,0,1225,"減価償却累計額",,"",6800,0,,,"当月概算計上"
2022/04/30,5211,"商品仕入高",,"",11,1,10,4,2112,"買掛金",,"",11,0,,,"買掛金計上/㈱優侑ミート"
2022/04/30,5211,"商品仕入高",,"",228525,1,10,5,2112,"買掛金",,"",228525,0,,,"買掛金計上/㈱優侑ミート"
2022/04/30,5211,"商品仕入高",,"",65212,1,10,5,2112,"買掛金",,"",65212,0,,,"買掛金計上/住田㈱"
2022/04/30,5211,"商品仕入高",,"",142739,1,10,4,2112,"買掛金",,"",142739,0,,,"買掛金計上/住田㈱"
2022/04/30,6221,"租税公課",,"",61200,0,40,0,2125,"未払消費税",,"",61200,0,,,"消費税概算計上"
2022/05/02,2212,"長期借入金",2,"公庫210万",26000,0,,,1113,"普通預金",1,"もみじ銀行",26000,0,,,"日本政策金融公庫　借入金返済"
2022/05/02,7511,"支払利息",2,"公庫@26,000",688,0,30,0,1113,"普通預金",1,"もみじ銀行",688,0,,,"日本政策金融公庫　支払利息"
2022/05/02,2212,"長期借入金",1,"公庫290万",36000,0,,,1113,"普通預金",1,"もみじ銀行",36000,0,,,"日本政策金融公庫　借入金返済"
2022/05/02,7511,"支払利息",1,"公庫@36,000",952,0,30,0,1113,"普通預金",1,"もみじ銀行",952,0,,,"日本政策金融公庫　支払利息"
2022/05/02,1113,"普通預金",1,"もみじ銀行",65502,0,,,1111,"現金",,"",65502,0,,,"4/28　売上"
2022/05/02,1113,"普通預金",1,"もみじ銀行",39911,0,,,1111,"現金",,"",39911,0,,,"4/29　売上"
2022/05/02,1113,"普通預金",1,"もみじ銀行",44289,0,,,1111,"現金",,"",44289,0,,,"4/30　売上"
2022/05/02,1111,"現金",,"",350000,0,,,1113,"普通預金",1,"もみじ銀行",350000,0,,,"引出し"
2022/05/02,1111,"現金",,"",15000,0,,,4111,"売上高",,"",15000,1,10,4,"現金売上"
2022/05/02,5211,"商品仕入高",,"",573,1,10,5,1111,"現金",,"",573,0,,,"フジグラン　仕入"
2022/05/02,6113,"広告宣伝費",,"",22000,1,10,4,1111,"現金",,"",22000,0,,,"リクルート　広告掲載料（求人）"
2022/05/02,6215,"地代家賃",,"",308000,1,10,4,1111,"現金",,"",308000,0,,,"名艸慶二　店舗家賃"
2022/05/02,6231,"雑費",,"",4500,1,10,4,1111,"現金",,"",4500,0,,,"名艸慶二　ゴミ処理代"
2022/05/02,6219,"水道光熱費",,"",1638,1,10,4,1111,"現金",,"",1638,0,,,"水道代"
2022/05/02,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広島信用金庫　振込手数料"
